                                                                                                                                                                                                             ?
©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤©¤jowu@jowu-pset:/drives/e/workspace/script/python$ cat snap.log  | grep 871 | grep -E '\[end|begin\]'
I/start   (  871): [TC:78177][TT:11176] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [end]
I/start   (  871): [TC:78183][TT:11181] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [end]
I/start   (  871): [TC:78184][TT:11182] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [begin]
I/start   (  871): [TC:78184][TT:11182] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][begin]!!!
I/start   (  871): [TC:78184][TT:11182] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][end]!!!
I/start   (  871): [TC:78184][TT:11182] [---------QML---------] [NQResourceManager::resetLanguage] [begin]
I/start   (  871): [TC:78184][TT:11182] [---------QML---------] [NQResourceManager::resetLanguage] [end]
I/start   (  871): [TC:78184][TT:11182] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [begin]
I/start   (  871): [TC:78195][TT:11192] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [end]
I/start   (  871): [TC:78195][TT:11193] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [begin]
I/start   (  871): [TC:78196][TT:11193] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][begin]!!!
I/start   (  871): [TC:78196][TT:11193] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][end]!!!
I/start   (  871): [TC:78196][TT:11193] [---------QML---------] [NQResourceManager::resetLanguage] [begin]
I/start   (  871): [TC:78196][TT:11193] [---------QML---------] [NQResourceManager::resetLanguage] [end]
I/start   (  871): [TC:78196][TT:11193] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [begin]
I/start   (  871): [TC:78196][TT:11193] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [end]
I/start   (  871): [TC:78196][TT:11193] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [end]
I/start   (  871): [TC:78197][TT:11194] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [begin]
I/start   (  871): [TC:78197][TT:11194] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][begin]!!!
I/start   (  871): [TC:78197][TT:11194] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][end]!!!
I/start   (  871): [TC:78197][TT:11194] [---------QML---------] [NQResourceManager::resetLanguage] [begin]
I/start   (  871): [TC:78197][TT:11194] [---------QML---------] [NQResourceManager::resetLanguage] [end]
I/start   (  871): [TC:78197][TT:11194] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [begin]
I/start   (  871): [TC:78197][TT:11195] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [end]
I/start   (  871): [TC:78197][TT:11195] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [end]
I/start   (  871): [TC:78198][TT:11195] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [begin]
I/start   (  871): [TC:78198][TT:11195] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][begin]!!!
I/start   (  871): [TC:78198][TT:11195] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][end]!!!
I/start   (  871): [TC:78198][TT:11195] [---------QML---------] [NQResourceManager::resetLanguage] [begin]
I/start   (  871): [TC:78198][TT:11195] [---------QML---------] [NQResourceManager::resetLanguage] [end]
I/start   (  871): [TC:78198][TT:11195] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [begin]
I/start   (  871): [TC:78199][TT:11196] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [end]
I/start   (  871): [TC:78199][TT:11196] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [end]
I/start   (  871): [TC:78199][TT:11196] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [begin]
I/start   (  871): [TC:78199][TT:11196] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][begin]!!!
I/start   (  871): [TC:78200][TT:11197] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][end]!!!
I/start   (  871): [TC:78200][TT:11197] [---------QML---------] [NQResourceManager::resetLanguage] [begin]
I/start   (  871): [TC:78200][TT:11197] [---------QML---------] [NQResourceManager::resetLanguage] [end]
I/start   (  871): [TC:78200][TT:11197] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [begin]
I/start   (  871): [TC:78201][TT:11197] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [end]
I/start   (  871): [TC:78201][TT:11197] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [end]
I/start   (  871): [TC:78201][TT:11198] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [begin]
I/start   (  871): [TC:78201][TT:11198] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][begin]!!!
I/start   (  871): [TC:78201][TT:11198] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][end]!!!
I/start   (  871): [TC:78201][TT:11198] [---------QML---------] [NQResourceManager::resetLanguage] [begin]
I/start   (  871): [TC:78201][TT:11198] [---------QML---------] [NQResourceManager::resetLanguage] [end]
I/start   (  871): [TC:78202][TT:11198] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [begin]
I/start   (  871): [TC:78203][TT:11199] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [end]
I/start   (  871): [TC:78203][TT:11199] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [end]
I/start   (  871): [TC:78203][TT:11200] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [begin]
I/start   (  871): [TC:78203][TT:11200] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][begin]!!!
I/start   (  871): [TC:78203][TT:11200] [---------QML---------] [NQPrivateAPI::LoadFontByDestination][end]!!!
I/start   (  871): [TC:78203][TT:11200] [---------QML---------] [NQResourceManager::resetLanguage] [begin]
I/start   (  871): [TC:78203][TT:11200] [---------QML---------] [NQResourceManager::resetLanguage] [end]
I/start   (  871): [TC:78203][TT:11200] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [begin]
I/start   (  871): [TC:78203][TT:11200] [---------QML---------] [NQApplication::onStatusContextChanged] [iter items] [end]
I/start   (  871): [TC:78203][TT:11200] [---------QML---------] [NQApplication::onStatusContextChanged] app[SystemApp] type[2] [end]
I/start   (  871): [TC:78203][TT:11200] [UIFrameworkBase] [NGStatusNotifyHandler::onNotifyLanguageChange][language signal][end]
I/start   (  871): [TC:78210][TT:11207] [---------QML---------] [NQRootWindow::repaint] [begin]
I/start   (  871): [TC:78216][TT:11210] [---------QML---------] [APP::forcePaint] [begin]
I/start   (  871): [TC:78220][TT:11214] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78220][TT:11214] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78220][TT:11215] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78220][TT:11215] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78220][TT:11215] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78221][TT:11215] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78221][TT:11215] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78221][TT:11215] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78221][TT:11215] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78221][TT:11215] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78221][TT:11216] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78221][TT:11216] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78221][TT:11216] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78221][TT:11216] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78222][TT:11216] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78222][TT:11216] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78222][TT:11216] [---------QML---------] [NQPngTexture::bind] [begin]
I/start   (  871): [TC:78222][TT:11216] [---------QML---------] [NQPngTexture::bind] rebound ok [end]
I/start   (  871): [TC:78227][TT:11221] [---------QML---------] [APP::forcePaint] [end]
I/start   (  871): [TC:78227][TT:11221] [---------QML---------] [NQRootWindow::repaint] [end]
I/start   (  871): [TC:78231][TT:11221] [UIFrameworkBase] [NGStatusNotifyHandler::onNotifyLanguageChange][end]
I/start   (  871): [TC:78231][TT:11221] [AppLauncher] [AppContext::onUIAwake][begin] !!![net.suntec.app.TDHome.application]
I/start   (  871): [TC:78232][TT:11222] [TDHome] [NativeApp_Home::onAwake] [begin]
I/start   (  871): [TC:78238][TT:11227] [FCBase] [fnctl.media.srcselect onAwake] [begin]
I/start   (  871): [TC:78263][TT:11234] [FCBase] [fnctl.media.srcselect onAwake] [end]
I/start   (  871): [TC:78267][TT:11238] [FCBase] [fnctl.media.mrlmrc onAwake] [begin]
I/start   (  871): [TC:78273][TT:11239] [FCBase] [fnctl.media.mrlmrc onAwake] [end]
I/start   (  871): [TC:78274][TT:11240] [FCBase] [fnctl.vehicle.eco onAwake] [begin]
I/start   (  871): [TC:78299][TT:11255] [FCBase] [fnctl.vehicle.eco onAwake] [end]
I/start   (  871): [TC:78301][TT:11257] [FCBase] [fnctl.bt.phonebook onAwake] [begin]
I/start   (  871): [TC:78302][TT:11258] [FCBase] [fnctl.bt.phonebook onAwake] [end]
I/start   (  871): [TC:78305][TT:11260] [FCBase] [fnctl.bt.setting onAwake] [begin]
I/start   (  871): [TC:78354][TT:11281] [FCBase] [fnctl.bt.setting onAwake] [end]
I/start   (  871): [TC:78354][TT:11281] [TDHome] [NativeApp_Home::onAwake] [readBool begin]
I/start   (  871): [TC:78356][TT:11283] [TDHome] [NativeApp_Home::onAwake] [setAwakeStatus begin]
I/start   (  871): [TC:78357][TT:11284] [TDHome] [NativeApp_Home::onAwake] [readUInt begin]
I/start   (  871): [TC:78483][TT:11302] [TDHome] [NativeApp_Home::onAwake] [home setActivated begin]
I/start   (  871): [TC:78484][TT:11303] [TDHome] [NativeApp_Home::onAwake] [home onPreActive begin]
I/start   (  871): [TC:78484][TT:11303] [TDHome] [HomeControl::onPreActive] [begin]
I/start   (  871): [TC:78486][TT:11305] [StartMenu] [StartMenu::onPreActive()] [begin]
I/start   (  871): [TC:78486][TT:11305] [StartMenu] [StartMenu::onInitList()] [begin]
I/start   (  871): [TC:78487][TT:11305] [StartMenu] [StartMenu::checkDestMenu()] [begin]
I/start   (  871): [TC:78487][TT:11305] [StartMenu] [StartMenu::checkDestMenu()] [findItemByIndex()] [begin]
I/start   (  871): [TC:78488][TT:11307] [StartMenu] [StartMenu::checkDestMenu()] [findItemByIndex()] [end]
I/start   (  871): [TC:78500][TT:11309] [StartMenu] [StartMenu::checkDestMenu()] [removeTheItem()] [begin]
I/start   (  871): [TC:78501][TT:11309] [StartMenu] [StartMenu::checkDestMenu()] [removeTheItem()] [end]
I/start   (  871): [TC:78501][TT:11309] [StartMenu] [StartMenu::checkDestMenu()] [end]
I/start   (  871): [TC:78501][TT:11310] [StartMenu] [StartMenu::checkAudioMenu()] [begin]
I/start   (  871): [TC:78501][TT:11310] [StartMenu] [StartMenu::checkAudioMenu()] [findItemByIndex()] [begin]
I/start   (  871): [TC:78524][TT:11310] [StartMenu] [StartMenu::checkAudioMenu()] [findItemByIndex()] [end]
I/start   (  871): [TC:78524][TT:11310] [StartMenu] [StartMenu::checkAudioMenu()] [end]
I/start   (  871): [TC:78524][TT:11310] [StartMenu] [StartMenu::checkPhoneMenu()] [begin]
I/start   (  871): [TC:78524][TT:11310] [StartMenu] [StartMenu::checkPhoneMenu()] [findItemByIndex()] [begin]
I/start   (  871): [TC:78524][TT:11310] [StartMenu] [StartMenu::checkPhoneMenu()] [findItemByIndex()] [end]
I/start   (  871): [TC:78524][TT:11310] [StartMenu] [StartMenu::checkPhoneMenu()] [end]
I/start   (  871): [TC:78525][TT:11310] [StartMenu] [StartMenu::checkInfoMenu()] [begin]
I/start   (  871): [TC:78525][TT:11310] [StartMenu] [StartMenu::checkInfoMenu()] [findItemByIndex()] [begin]
I/start   (  871): [TC:78525][TT:11310] [StartMenu] [StartMenu::checkInfoMenu()] [findItemByIndex()] [end]
I/start   (  871): [TC:78525][TT:11310] [StartMenu] [StartMenu::checkInfoMenu()] [end]
I/start   (  871): [TC:78525][TT:11310] [StartMenu] [StartMenu::checkAppMenu()] [begin]
I/start   (  871): [TC:78525][TT:11310] [StartMenu] [StartMenu::checkAppMenu()] [findItemByIndex()] [begin]
I/start   (  871): [TC:78525][TT:11310] [StartMenu] [StartMenu::checkAppMenu()] [findItemByIndex()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkAppMenu()] [isSupportTsl()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkAppMenu()] [isSupportTsl()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkAppMenu()] [isSupportMirrorLink()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkAppMenu()] [isSupportMirrorLink()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkAppMenu()] [isRegion_EU()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkAppMenu()] [isRegion_EU()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkAppMenu()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkClimateMenu()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkClimateMenu()] [findItemByIndex()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkClimateMenu()] [findItemByIndex()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkClimateMenu()] [getAirconSupportStatus()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkClimateMenu()] [getAirconSupportStatus()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkClimateMenu()] [removeTheItem()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkClimateMenu()] [removeTheItem()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkClimateMenu()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkSetupMenu()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkSetupMenu()] [findItemByIndex()] [begin]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkSetupMenu()] [findItemByIndex()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::checkSetupMenu()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::onInitList()] [end]
I/start   (  871): [TC:78525][TT:11311] [StartMenu] [StartMenu::onPreActive()] [connect()] [begin]
I/start   (  871): [TC:78538][TT:11314] [StartMenu] [StartMenu::onPreActive()] [connect()] [end]
I/start   (  871): [TC:78538][TT:11314] [StartMenu] [StartMenun::onPreActive()] [end]
I/start   (  871): [TC:78540][TT:11317] [TDHome] [CustomKey::clearLayout] [begin]
I/start   (  871): [TC:78540][TT:11317] [TDHome] [CustomKey::clearLayout] [end]
I/start   (  871): [TC:78543][TT:11319] [TDHome] [CustomKey::setLayout] [begin]
I/start   (  871): [TC:78569][TT:11336] [---------QML---------] [NQQmlFileLoader::loadQmlView] id[PhoneHome_1_4] [begin]
I/start   (  871): [TC:78570][TT:11337] [---------QML---------] [NQQmlFileLoader::loadCache] qmlName[PhoneHome_1_4] [begin]
I/start   (  871): [TC:78571][TT:11338] [---------QML---------] [NQQmlFileLoader::loadCache] success qmlName[PhoneHome_1_4] [end]
I/start   (  871): [TC:78585][TT:11346] [---------QML---------] [NQQmlFileLoader::loadQmlView] id[PhoneHome_1_4] [end]
I/start   (  871): [TC:78588][TT:11349] [PhoneHome_1_4] [PhoneHome_1_4 Screen::onCreate()] [begin]
I/start   (  871): [TC:78590][TT:11352] [PhoneHome_1_4] [PhoneHome_1_4 Screen::onCreate()] [end]
I/start   (  871): [TC:78594][TT:11355] [PhoneHome_1_4] [PhoneHome_1_4 Screen::connet SystemInfoVehicleModel] [begin]
I/start   (  871): [TC:78595][TT:11356] [PhoneHome_1_4] [PhoneHome_1_4 Screen::connet SystemInfoVehicleModel] [end]
I/start   (  871): [TC:78595][TT:11356] [PhoneHome_1_4] [PhoneHome_1_4 Screen::connet SystemInfoBTModel] [begin]
I/start   (  871): [TC:78596][TT:11357] [PhoneHome_1_4] [PhoneHome_1_4 Screen::connet SystemInfoBTModel] [end]
I/start   (  871): [TC:78596][TT:11357] [PhoneHome_1_4] [PhoneHome_1_4 Screen::connet BtPhonebookFcProxy] [begin]
I/start   (  871): [TC:78598][TT:11359] [PhoneHome_1_4] [PhoneHome_1_4 Screen::connet BtPhonebookFcProxy] [end]
I/start   (  871): [TC:78604][TT:11362] [PhoneHome_1_4] [PhoneHome_1_4 Screen::getSystemInfoVehicleMirophone] [begin]
I/start   (  871): [TC:78624][TT:11370] [PhoneHome_1_4] [PhoneHome_1_4 Screen::getSystemInfoVehicleMirophone] [begin]
I/start   (  871): [TC:78624][TT:11370] [PhoneHome_1_4] [PhoneHome_1_4 Screen::getSystemInfoVehicleMirophone] [end]
I/start   (  871): [TC:78624][TT:11370] [PhoneHome_1_4] [PhoneHome_1_4 Screen:: setVisible] [begin]
I/start   (  871): [TC:78624][TT:11370] [PhoneHome_1_4] [PhoneHome_1_4 Screen:: setVisible] [end]
I/start   (  871): [TC:78624][TT:11370] [PhoneHome_1_4] [PhoneHome_1_4 Screen::getSystemInfoVehicleMirophone] [end]
I/start   (  871): [TC:78624][TT:11370] [PhoneHome_1_4] [PhoneHome_1_4 Screen:: setVisible] [begin]
I/start   (  871): [TC:78624][TT:11370] [PhoneHome_1_4] [PhoneHome_1_4 Screen:: setVisible] [end]
I/start   (  871): [TC:78624][TT:11370] [PhoneHome_1_4] [PhoneHome_1_4 Screen::setButtonBtnEnabled] [begin]
I/start   (  871): [TC:78630][TT:11373] [PhoneHome_1_4] [PhoneHome_1_4 Screen::setButtonBtnEnabled] [end]
I/start   (  871): [TC:78633][TT:11376] [---------QML---------] [NQViewBase::active] [begin]
I/start   (  871): [TC:78636][TT:11379] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78636][TT:11380] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78636][TT:11380] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78637][TT:11380] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_28_RES_01] [begin]
I/start   (  871): [TC:78639][TT:11382] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_28_RES_01] is the same as before [end]
I/start   (  871): [TC:78639][TT:11382] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78639][TT:11382] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78639][TT:11382] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78639][TT:11382] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78639][TT:11382] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_31_RES_02] [begin]
I/start   (  871): [TC:78644][TT:11383] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_31_RES_02] is the same as before [end]
I/start   (  871): [TC:78644][TT:11383] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78644][TT:11383] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78644][TT:11383] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78644][TT:11383] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78644][TT:11383] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_31_RES_03] [begin]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_31_RES_03] is the same as before [end]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_31_RES_04] [begin]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_31_RES_04] is the same as before [end]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_31_RES_05] [begin]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQText::setStrId] strId[STR_MM_10_01_31_RES_05] is the same as before [end]
I/start   (  871): [TC:78645][TT:11384] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78646][TT:11385] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78646][TT:11385] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78646][TT:11385] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78646][TT:11385] [---------QML---------] [NQText::setStrId] strId[INVALID_STRID] [begin]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQText::setText] n[] [begin]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQText::setText] n[] is the same as before [end]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQText::setStrId] strId[INVALID_STRID] is invalid [end]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQTextExtend::setStyleId] [begin]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQTextExtend::setStyleId] [end]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQText::setStrId] strId[INVALID_STRID] [begin]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQText::setText] n[] [begin]
I/start   (  871): [TC:78647][TT:11386] [---------QML---------] [NQText::setText] n[] is the same as before [end]
I/start   (  871): [TC:78648][TT:11386] [---------QML---------] [NQText::setStrId] strId[INVALID_STRID] is invalid [end]
I/start   (  871): [TC:78648][TT:11386] [---------QML---------] [NQTextExtend::setStyleId] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStyleId] [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setStrId] strId[INVALID_STRID] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setText] n[] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setText] n[] is the same as before [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setStrId] strId[INVALID_STRID] is invalid [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStyleId] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStyleId] [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] is invalid [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStrId] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setStrId] strId[INVALID_STRID] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setText] n[] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setText] n[] is the same as before [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setStrId] strId[INVALID_STRID] is invalid [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStyleId] [begin]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStyleId] [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQTextExtend::setStrId] [end]
I/start   (  871): [TC:78648][TT:11387] [---------QML---------] [NQText::setColorId] colorId[INVALID_COLORID] [begin]
